USER_ID,ITEM_ID,TIMESTAMP
01657a54476d000bb0da9eb3074917065004305d0093c,3306345,1539657628
0164d9abfaec007f1671b90933680307100a106900bd0,2033126,1539657739
01667a974e3e0007b92af17998ae03072002306a0086e,1949691,1539657910
016661ea8047002ef6e58591047603079001607100ac2,3228319,1539658028
01647e33d06d00037eb4e7381a6101075002306d00838,3208195,1539658033
01667ab0a15b0010de08865010f50306d006e0650074c,3389690,1539658085
0165ea89597e000b902a80ad869703073004506b00bd0,2091186,1539658270
016676ef8d74001e99e5ba692af5010dc00750d40086e,3428694,1539658293
01667ac738f8001d3f779b3f2569010810057079007e8,3436061,1539658308
01667acc0ca800ae71d6cfc49840010cb00610c300bd0,3182394,1539658484
01667acd5bbd00202c1d78bda3e003066005805e00bd0,906590,1539658570
0164346dad39001d49c5ed905c3103071003006900bd0,2758270,1539658747
0164fec5e9f70002c70bb43914a803071005e06900bd0,2407827,1539658825
01667aa85e98001c7923009d757503072001606a00bd0,871253,1539658905
01667aa85e98001c7923009d757503072001606a00bd0,2605832,1539658921
01667aa85e98001c7923009d757503072001606a00bd0,606982,1539658927
01667aa85e98001c7923009d757503072001606a00bd0,2156275,1539658934
01667ad1c983001b181dc8e547bf0004800a200d009dc,3228319,1539658990
0164b197102200128fcd6517dad9010b000300a800bd0,3430344,1539659044
01667acd5bbd00202c1d78bda3e003066005805e00bd0,2480900,1539659136
01667ad1c983001b181dc8e547bf0004800a200d009dc,3434337,1539659182
01665cd931bc00469af34c776df000089001d08100464,3214841,1539659365
01667ad019e800232a55f629e5b804074006506c0093c,3038131,1539659471
01667ad019e800232a55f629e5b804074006506c0093c,2230918,1539659561
01655a49c2fc003f0a515cfd634003078002707000c98,3432559,1539659594
01650d36a38200562b549859003c0407900610710093c,2407827,1539660133
016660a208d900413cf67134e2500209b008b0930086e,3283215,1539660228
016660a208d900413cf67134e2500209b008b0930086e,3371600,1539660438
016676ef8d74001e99e5ba692af5010dc00750d40086e,3433431,1539660462
01667a93ff6a00cb4df36adfb59003072006d06a00bd0,3297918,1539660465
01667a93ff6a00cb4df36adfb59003072006d06a00bd0,3373513,1539660539
01667a93ff6a00cb4df36adfb59003072006d06a00bd0,3272836,1539660568
01667a81c4d500044eea8829ec71010b000960a80074b,2635036,1539661405
0165c1252b1b00163908069c8e7001095003908d00bd0,3375734,1539661448
016491271f280001cf6a48b2aa2803078004507000fb8,3436061,1539661465
016609129fe3001713f506149adf04083009607b00bd0,2023866,1539661532
016609129fe3001713f506149adf04083009607b00bd0,2483402,1539661542
01666af5ec890011e74fa0eda1190007e001607600720,2551134,1539661656
01666af5ec890011e74fa0eda1190007e001607600720,2551449,1539661695
01667acc0ca800ae71d6cfc49840010cb00610c300bd0,3163065,1539661740
0165c6e038e1000a2b86cf04b0ef010b000540a800bd0,2156505,1539661802
01666af5ec890011e74fa0eda1190007e001607600720,2985485,1539661864
01666b395101001c9285558062310007e005807600720,1903450,1539661902
01667afb5326009a521f05a919d001041001600d0093c,2288085,1539661917
01666af5ec890011e74fa0eda1190007e001607600720,3320696,1539661940
01666af5ec890011e74fa0eda1190007e001607600720,3320689,1539661957
01666af5ec890011e74fa0eda1190007e001607600720,3320691,1539661976
01667afb5326009a521f05a919d001041001600d0093c,3186925,1539661986
01666af5ec890011e74fa0eda1190007e001607600720,3320694,1539661999
01666af5ec890011e74fa0eda1190007e001607600720,3320695,1539662024
01666af5ec890011e74fa0eda1190007e001607600720,3320697,1539662045
01666af5ec890011e74fa0eda1190007e001607600720,3320700,1539662075
01666af5ec890011e74fa0eda1190007e001607600720,3320690,1539662091
01666af5ec890011e74fa0eda1190007e001607600720,3320692,1539662109
0164346dad39001d49c5ed905c3103071003006900bd0,3343442,1539662129
01666af5ec890011e74fa0eda1190007e001607600720,3151822,1539662130
0165c6e038e1000a2b86cf04b0ef010b000540a800bd0,1235591,1539662148
0165c6e038e1000a2b86cf04b0ef010b000540a800bd0,1322881,1539662151
01661a0539dc001820763cd1397a020b000160a800978,3433671,1539662160
01667afb5326009a521f05a919d001041001600d0093c,1045765,1539662172
01667afb5326009a521f05a919d001041001600d0093c,2274181,1539662258
01661e130fb800183115b2971c6617066004e05e0093c,3310875,1539662266
01666af5ec890011e74fa0eda1190007e001607600720,2883993,1539662299
0164fec5e9f70002c70bb43914a803071005e06900bd0,1919607,1539662316
01666af5ec890011e74fa0eda1190007e001607600720,2958059,1539662320
01666af5ec890011e74fa0eda1190007e001607600720,2958058,1539662356
01667afb5326009a521f05a919d001041001600d0093c,2716317,1539662369
01666af5ec890011e74fa0eda1190007e001607600720,2958057,1539662378
01667ab0c339001487173392edca03073004a06b0093c,3313557,1539662445
01667a7603b70001ed82e2d23886020b000960a800bd0,1984496,1539662469
01667ab0c339001487173392edca03073004a06b0093c,3373261,1539662495
01667a7603b70001ed82e2d23886020b000960a800bd0,1473249,1539662522
01667a7603b70001ed82e2d23886020b000960a800bd0,2201733,1539662532
0165cf1f15dd00222eb6863dec7403072004b06a0086e,3245300,1539662535
01667a7603b70001ed82e2d23886020b000960a800bd0,2033267,1539662538
0164fec5e9f70002c70bb43914a803071005e06900bd0,3433590,1539662543
01666af5ec890011e74fa0eda1190007e001607600720,3071773,1539662575
0165cf1f15dd00222eb6863dec7403072004b06a0086e,3116659,1539662600
01666af5ec890011e74fa0eda1190007e001607600720,3184356,1539662602
01666af5ec890011e74fa0eda1190007e001607600720,3071774,1539662621
01667b09c71100161ccd5cc1247a23065003205d0093c,3411727,1539662738
016434569e78004a76c7f3c72608010b000300a800978,3354010,1539662839
016676ef8d74001e99e5ba692af5010dc00750d40086e,3433889,1539662856
01666af5ec890011e74fa0eda1190007e001607600720,3405271,1539662956
016434569e78004a76c7f3c72608010b000300a800978,2179212,1539663163
016487bb6d42001da27976fa349b0306c007006400bd0,925457,1539663311
016487bb6d42001da27976fa349b0306c007006400bd0,770492,1539663312
01643a58426800400d25c9122ed401081005407900718,3429476,1539663312
01667a7603b70001ed82e2d23886020b000960a800bd0,2440578,1539663464
01660eb84f3500524b7ba76541a803073005006b0086e,3047954,1539663522
0164589181d9005eaf1665e3492c03071003006900bd0,3304482,1539664178
0164589181d9005eaf1665e3492c03071003006900bd0,3304543,1539664191
016439d652ea0021ab70e332d3f8010a5005409d008a0,2880641,1539664324
0165a8e9433700012a617e1116130307300c606b00978,3250829,1539664433
016676ef8d74001e99e5ba692af5010dc00750d40086e,3432409,1539664439
016641ea20b90002f99b99fadc2803073005406b00bd0,3296595,1539664581
01667b2732630038c05999e4209803073005f06b01328,3214841,1539664631
01667b2732630038c05999e4209803073005f06b01328,3245581,1539664715
0165c6e038e1000a2b86cf04b0ef010b000540a800bd0,2277026,1539664959
01667b30448f000e64aac33929d903072004906a0086e,1557352,1539665052
01667b30448f000e64aac33929d903072004906a0086e,1089047,1539665068
01667b305137004fc033b6383a500104e002700d00900,3032116,1539665112
01667b33c39200180b94cc73403d01081005007900a49,3366754,1539665300
01667b33c39200180b94cc73403d01081005007900a49,1823873,1539665357
0165c6e038e1000a2b86cf04b0ef010b000540a800bd0,557826,1539665361
01667b305137004fc033b6383a500104e002700d00900,2635098,1539665388
01667b3727bc001f51bf884cc8f501052005400f0093c,3138932,1539665504
01642bef4ab3002232eaf138f63805072005506a00bd0,2583845,1539665584
01667b3727bc001f51bf884cc8f501052005400f0093c,2641724,1539665586
01642bef4ab3002232eaf138f63805072005506a00bd0,2389584,1539665610
0166584b1b9e001d0fcd745561b603072006f06a00c48,2918105,1539666274
0166584b1b9e001d0fcd745561b603072006f06a00c48,1453180,1539666280
0165220ad64d0008f896effd3d0303072008606a0086e,307341,1539666757
0165220ad64d0008f896effd3d0303072008606a0086e,307326,1539666822
01665d48006b0016f29251e830c11206d004906500bd0,3354377,1539667254
01665d48006b0016f29251e830c11206d004906500bd0,3351751,1539667318
0166520f9cba0012ef08450dc39903073001606b00bd0,3225976,1539668181
01667b60135d0014251362bfb28503072005806a009dc,3334505,1539668195
0166520f9cba0012ef08450dc39903073001606b00bd0,3321886,1539668199
016434569e78004a76c7f3c72608010b000300a800978,3161646,1539668233
01667b60135d0014251362bfb28503072005806a009dc,3338266,1539668459
01667b60135d0014251362bfb28503072005806a009dc,3377954,1539668551
01667b60135d0014251362bfb28503072005806a009dc,3106152,1539668575
01667b60135d0014251362bfb28503072005806a009dc,3198300,1539668596
01655f9558d2001d390fe316628b1306d007406500ac2,3413094,1539668639
0165a8e9433700012a617e1116130307300c606b00978,2654637,1539668664
0165c6e038e1000a2b86cf04b0ef010b000540a800bd0,2825891,1539668861
01667a81c4d500044eea8829ec71010b000960a80074b,3348242,1539669007
01667a81c4d500044eea8829ec71010b000960a80074b,3352630,1539669019
01667a81c4d500044eea8829ec71010b000960a80074b,3027268,1539669138
0165413e01350018bda9951385a503072004506a0086e,3183728,1539669205
0165413e01350018bda9951385a503072004506a0086e,3183726,1539669218
01661e130fb800183115b2971c6617066004e05e0093c,3321560,1539669247
01667b70424300323dec6aaa02e40307200be06a0086e,3319379,1539669403
01667b70424300323dec6aaa02e40307200be06a0086e,3387756,1539669441
01667b73a07100186127f5035ce703073007106b0086e,1326786,1539669491
01667b73a07100186127f5035ce703073007106b0086e,1348328,1539669538
016674b34c840022cf660ce58f8403073006806b0086e,3246254,1539669558
0166661145db0002889139d8a2c72607f00520770093c,3261245,1539669763
0166193563e9003866ed0fafc1c403072004006a00bd0,1105869,1539669804
0166193563e9003866ed0fafc1c403072004006a00bd0,3349806,1539669929
0166295b7ec3001f501aa470e3020107200a206a006c4,3274722,1539670002
0166295b7ec3001f501aa470e3020107200a206a006c4,2438709,1539670021
0166295b7ec3001f501aa470e3020107200a206a006c4,3274594,1539670042
0166193563e9003866ed0fafc1c403072004006a00bd0,2754732,1539670059
0166295b7ec3001f501aa470e3020107200a206a006c4,827538,1539670327
0166295b7ec3001f501aa470e3020107200a206a006c4,3087062,1539670353
01653ccb34f5000774dcf85a5bf72006d003306500bd0,3431625,1539670459
01667b76a2210004bf7644fd039203073003206b0086e,3423999,1539670477
01647e4c318000194e7854b9d679010b000510a800991,3202969,1539670496
01667b7d4fb80002424985a372c403073001d06b00bd0,3384796,1539670558
0166295b7ec3001f501aa470e3020107200a206a006c4,2441404,1539670559
01667b7d4fb80002424985a372c403073001d06b00bd0,1380107,1539670581
016555eae9530020620ef802ee3003073006306b007e8,3407215,1539670652
016555eae9530020620ef802ee3003073006306b007e8,3407210,1539670708
016555eae9530020620ef802ee3003073006306b007e8,3407176,1539670740
016555eae9530020620ef802ee3003073006306b007e8,2552262,1539670928
01667b89ba04001f70019ab3169503072006706a007e8,3266373,1539670949
0165ffd80f13001d3e9ce9ec22b001081001c07900978,3426710,1539670951
016555eae9530020620ef802ee3003073006306b007e8,3223559,1539670966
01667b89ba04001f70019ab3169503072006706a007e8,2841800,1539670966
01667b89ba04001f70019ab3169503072006706a007e8,3391003,1539670996
01667b89ba04001f70019ab3169503072006706a007e8,3070422,1539671020
0165ffd80f13001d3e9ce9ec22b001081001c07900978,3426679,1539671022
01667b81dba4001515cb516fdbc90307200a206a0086e,3366805,1539671060
0165c1cbd7e00095de46429f6980020b000530a800876,2420877,1539671119
01667b8d58160002a12d7a77b7d603073005706b00bd0,3270036,1539671160
01667b8d58160002a12d7a77b7d603073005706b00bd0,3351176,1539671276
0166149414d4001d8455f7ccc4d90c06c009606400718,3424996,1539671633
01667b81dba4001515cb516fdbc90307200a206a0086e,1853922,1539671772
01643474915e000352aed95791a5010cc00200c400918,3261245,1539672124
01667ba392d30018aa77a1f2a57b000a7006509f007eb,3327564,1539672737
01667b81dba4001515cb516fdbc90307200a206a0086e,3190497,1539672840
01667ba392d30018aa77a1f2a57b000a7006509f007eb,3411220,1539672866
01657ba9ad3f00118ae26bdca8dd03072006506a00718,3144902,1539673140
01657ba9ad3f00118ae26bdca8dd03072006506a00718,3428422,1539673155
0164b197102200128fcd6517dad9010b000300a800bd0,3430406,1539673197
0165c6e038e1000a2b86cf04b0ef010b000540a800bd0,1103583,1539673217
01657ba9ad3f00118ae26bdca8dd03072006506a00718,3163156,1539673218
0165c6e038e1000a2b86cf04b0ef010b000540a800bd0,2970739,1539673222
01662e053bf2000fbbe91d2706ef03073007106b0086e,2994105,1539673236
01657ba9ad3f00118ae26bdca8dd03072006506a00718,2625107,1539673256
01667baf377400005100e1e205e70a048004700d0086e,2081642,1539673372
01667baf377400005100e1e205e70a048004700d0086e,2079254,1539673395
01667baf377400005100e1e205e70a048004700d0086e,2039864,1539673435
01667baeea8f000b5e259eb40ac603072007106a00bd0,187239,1539673479
01667baeea8f000b5e259eb40ac603072007106a00bd0,1208381,1539673638
01667baeea8f000b5e259eb40ac603072007106a00bd0,247608,1539673639
01667a81c4d500044eea8829ec71010b000960a80074b,3349627,1539673813
0165c1cbd7e00095de46429f6980020b000530a800876,3436612,1539673949
01667bb811b2002821cec76a04a403073008506b007e8,1532722,1539674066
01643fd582fb004ffaf8fd3db9fc010b0004f0a800868,3207615,1539674142
01661a0539dc001820763cd1397a020b000160a800978,3430406,1539674246
016436659c3b001e6d50bc9ddfe104066004a05e009dc,3010309,1539674264
01667bb339be001361c863afb7120306600a205e00718,113552,1539674264
01667bb339be001361c863afb7120306600a205e00718,3102366,1539674520
01667bc195ec0014fe38f990515403072001706a00ac2,3056359,1539674656
01667bc01efa0018c83ad207d73104072006d06a00ac2,3205788,1539674691
01667bc01efa0018c83ad207d73104072006d06a00ac2,3280429,1539674840
01667bb339be001361c863afb7120306600a205e00718,3426541,1539674889
01661e4874d7002288e07da6a93a04066009605e00bd0,3436612,1539674901
01667bc6a1bc0032b6d918eb30200307300c606b00978,3411191,1539674955
01667b09c71100161ccd5cc1247a23065003205d0093c,3283504,1539675057
01667bc56b1b0023e41cd0aecc0803066004605e0086e,3319054,1539675061
01667bbaa88a0019b34cae0e0f220105200c600f0093c,2274927,1539675220
01667bbaa88a0019b34cae0e0f220105200c600f0093c,1078938,1539675253
01667bbaa88a0019b34cae0e0f220105200c600f0093c,1864991,1539675258
01662e053bf2000fbbe91d2706ef03073007106b0086e,2110576,1539675260
016434de5fbc000d5d0c5877677803071009806900978,3252931,1539675323
01667bc56b1b0023e41cd0aecc0803066004605e0086e,3363278,1539675364
01643ac8785600991c11915b3e8803065008b05d00978,1350724,1539675579
0165844e9625001b8256f095f43203073004a06b0093c,3338316,1539675612
0165844e9625001b8256f095f43203073004a06b0093c,3350742,1539675641
016434569e78004a76c7f3c72608010b000300a800978,3221316,1539675651
01665bac9414000b708df92cb7f8000a4001b09c0046c,295312,1539675720
016434569e78004a76c7f3c72608010b000300a800978,3361175,1539675729
01667bc6a1bc0032b6d918eb30200307300c606b00978,2453560,1539675775
016434569e78004a76c7f3c72608010b000300a800978,3315382,1539675857
0165e54310c4005f43977201b5c0030bc00300b400c6e,3430718,1539675877
016512ec8043001bb53e0589c76f03072006106a008c7,2810065,1539675910
016512ec8043001bb53e0589c76f03072006106a008c7,2802364,1539675917
01667bc6a1bc0032b6d918eb30200307300c606b00978,2783942,1539676108
0165acf32d5d00284a487b178a9e020b000990a800bd0,3432424,1539676172
016434de5fbc000d5d0c5877677803071009806900978,3436870,1539676280
01667bc6a1bc0032b6d918eb30200307300c606b00978,3345006,1539676349
016667971d5200127911d28d1a7305087009607f0086e,2806173,1539676427
0165ac6a16ca0014a20b9ee9cb20020b0005f0a800a49,3296595,1539676441
0165acf32d5d00284a487b178a9e020b000990a800bd0,3435119,1539676460
0165e54310c4005f43977201b5c0030bc00300b400c6e,3432424,1539676516
01666674608d000d50e409b187aa03073001606b00bd0,3436959,1539676705
01667bdfe7ce001dca09dcee9c090306600a205e00868,1082320,1539676765
01667bd29b7300134e901ca2efcb0107500a206d00838,1732385,1539676833
01667bd29b7300134e901ca2efcb0107500a206d00838,2072547,1539676845
01667bd29b7300134e901ca2efcb0107500a206d00838,1166950,1539676857
01667be5efdb001443d6872ffcd303072005b06a00978,307326,1539676958
01667be4cbeb000243c8780eb99701081005a07900bd0,3383707,1539676966
01667be5efdb001443d6872ffcd303072005b06a00978,307246,1539677000
01667be4cbeb000243c8780eb99701081005a07900bd0,3386911,1539677023
01667be4cbeb000243c8780eb99701081005a07900bd0,3386910,1539677059
01667bdfe7ce001dca09dcee9c090306600a205e00868,3263431,1539677135
01667beb1a49000d83510afd16d0010ab005b0a300bd0,3186452,1539677297
016434d4f1d0001b4d22aa73a801020a1006409900b42,25352,1539677402
01667beb1a49000d83510afd16d0010ab005b0a300bd0,3426380,1539677432
0165f9d320240010fc674823d94103079006507100c48,3245581,1539677460
016434d4f1d0001b4d22aa73a801020a1006409900b42,6736,1539677475
01667be6a33a001d292a72bf8afe03072001606a00ac2,3265356,1539677527
01667be6a33a001d292a72bf8afe03072001606a00ac2,3265355,1539677554
01667be6a33a001d292a72bf8afe03072001606a00ac2,3188288,1539677574
01667be6a33a001d292a72bf8afe03072001606a00ac2,3188287,1539677588
0166093ed9870017c81c7c02e61003072008d06a00bd0,3435761,1539677709
01667bf545cd0047b2b627e70ae4020af005b0a70086e,307326,1539677963
01667bf6d3a60003442168a20c780307300c606b0086e,2151206,1539678162
01667bf6d3a60003442168a20c780307300c606b0086e,670586,1539678183
01667be890ee000e133471dac52f0104d009600d009dc,3416873,1539678186
016439977c10003aaa096ca37f4403071005606900bd0,3171257,1539678238
01667be890ee000e133471dac52f0104d009600d009dc,2594442,1539678260
01667be890ee000e133471dac52f0104d009600d009dc,1240226,1539678276
01667bf9d98400169ce9cf1c5dd703073007a06b00a83,3268603,1539678283
01667bf545cd0047b2b627e70ae4020af005b0a70086e,307246,1539678321
01667bf8328000155acc123aa05703073009606b009dc,3225976,1539678518
01667bf8328000155acc123aa05703073009606b009dc,3225290,1539678678
0165c1252b1b00163908069c8e7001095003908d00bd0,3383977,1539678790
01667bf9d98400169ce9cf1c5dd703073007a06b00a83,3161258,1539678894
016434d4f1d0001b4d22aa73a801020a1006409900b42,2531092,1539678940
016434d4f1d0001b4d22aa73a801020a1006409900b42,3170249,1539678956
016434d4f1d0001b4d22aa73a801020a1006409900b42,3110436,1539679053
016434d4f1d0001b4d22aa73a801020a1006409900b42,1088735,1539679137
01667c0758fe00182860564096880306c006a0640086e,3376412,1539679148
0166093ed9870017c81c7c02e61003072008d06a00bd0,3436071,1539679185
01667c0694b900234a4cdeee931403072005f06a00bd0,3053206,1539679330
016434d4f1d0001b4d22aa73a801020a1006409900b42,3313007,1539679385
01667c0cfd90000db43b9c5c1ab903073007806b00bd0,2870867,1539679547
016609129fe3001713f506149adf04083009607b00bd0,3393595,1539679655
01667aa85e98001c7923009d757503072001606a00bd0,2974270,1539679830
01667c0694b900234a4cdeee931403072005f06a00bd0,2768120,1539679836
01667aa85e98001c7923009d757503072001606a00bd0,2896786,1539679836
01667c0758fe00182860564096880306c006a0640086e,3376413,1539679888
01667c05c26a000d7ba340e00c0903073003506b0086e,3387616,1539679906
01667c05c26a000d7ba340e00c0903073003506b0086e,3317018,1539679955
01667c05c26a000d7ba340e00c0903073003506b0086e,2704694,1539680006
016660a208d900413cf67134e2500209b008b0930086e,3423597,1539680051
0164a0bb122a0000bc0c8d762a3c010b0005b0a800bd0,3421491,1539680183
0164348367cc003a29e5f2fb6be222076004806e0086e,2464666,1539680205
01667c15d12f00095c49460458fa03072005406a00978,3173058,1539680397
01667c1462ea001dd8be798236ea03073001706b009dc,2605998,1539680403
016657fe4d94001261b5d49e359d05066009905e0086e,2264749,1539680447
016657fe4d94001261b5d49e359d05066009905e0086e,1604573,1539680463
01667099471b001303cffaa6108a05097001608f0086e,3280867,1539680498
01667c15d12f00095c49460458fa03072005406a00978,3155601,1539680525
016434d4f1d0001b4d22aa73a801020a1006409900b42,3429811,1539680589
01667be890ee000e133471dac52f0104d009600d009dc,1091794,1539680600
01667c0cfd90000db43b9c5c1ab903073007806b00bd0,2684987,1539680667
01667be890ee000e133471dac52f0104d009600d009dc,3356739,1539680688
0166712e9f9d000270fdd959683b03066001605e0086e,3429569,1539680692
01667c15d12f00095c49460458fa03072005406a00978,3316676,1539680695
016434d4f1d0001b4d22aa73a801020a1006409900b42,3429812,1539680699
01667c05c26a000d7ba340e00c0903073003506b0086e,2327433,1539680738
01667c15d12f00095c49460458fa03072005406a00978,3140793,1539680774
016434d4f1d0001b4d22aa73a801020a1006409900b42,3420324,1539680937
01667aa85e98001c7923009d757503072001606a00bd0,601055,1539681205
01667c2668090013120a291a8c400104e00a200d00bd0,2808754,1539681239
01667c2668090013120a291a8c400104e00a200d00bd0,2298998,1539681254
01667c2668090013120a291a8c400104e00a200d00bd0,2648268,1539681399
016676f8aaf5001876e1e2a95eed03072008506a00918,3245584,1539681644
016492096bd4005879cb22fdb55c0c065006805d00918,2910463,1539681738
0165ac66c27e001993e36f2e1bd8020bc005c0b400978,2516673,1539681748
016492096bd4005879cb22fdb55c0c065006805d00918,1673836,1539681790
0165ac66c27e001993e36f2e1bd8020bc005c0b400978,3321887,1539681861
0165f9d320240010fc674823d94103079006507100c48,2671308,1539682077
016434d4f1d0001b4d22aa73a801020a1006409900b42,3278303,1539682237
01667c33d1ff0059e58ae799ca480307900160710086e,3416079,1539682358
01667c385b570021a235aee73ecc010dc00750d40086e,3433889,1539682360
01667c33d1ff0059e58ae799ca480307900160710086e,1750807,1539682372
016434d4f1d0001b4d22aa73a801020a1006409900b42,3233357,1539682470
01667c3cb2d30015ccd6efe264762b06d00520650086e,3428958,1539682644
01667c385b570021a235aee73ecc010dc00750d40086e,3432409,1539682875
016434d4f1d0001b4d22aa73a801020a1006409900b42,1970100,1539683032
01667c38446a001aef248369882803073005a06b007e8,3327736,1539683208
01667c1462ea001dd8be798236ea03073001706b009dc,2440578,1539683250
01667c38446a001aef248369882803073005a06b007e8,3421056,1539683306
01667c38446a001aef248369882803073005a06b007e8,3327732,1539683378
016434d4f1d0001b4d22aa73a801020a1006409900b42,1661235,1539683420
016492096bd4005879cb22fdb55c0c065006805d00918,3385735,1539683514
016679bda151001ff1c63baf501e000a300a709b00498,3429569,1539683543
01667c4a30e3000e16b70ac84bfa00089008208100432,3429569,1539683543
016679bda151001ff1c63baf501e000a300a709b00498,3214841,1539683608
01667c4a30e3000e16b70ac84bfa00089008208100432,3436061,1539683626
01667c3f151f001a7adb377810d70306d00c60650086e,371482,1539683688
01667be890ee000e133471dac52f0104d009600d009dc,3265378,1539683852
01667be890ee000e133471dac52f0104d009600d009dc,3237779,1539683856
016492096bd4005879cb22fdb55c0c065006805d00918,2717384,1539683873
01667be890ee000e133471dac52f0104d009600d009dc,2943203,1539683952
01667c539239003606f2e704cc2e0004d004f00d009dc,2943203,1539684143
016492096bd4005879cb22fdb55c0c065006805d00918,3365893,1539684216
01667c3f151f001a7adb377810d70306d00c60650086e,3431828,1539684326
01667c3f151f001a7adb377810d70306d00c60650086e,1077653,1539684326
01667be890ee000e133471dac52f0104d009600d009dc,3236231,1539684334
01667c54a2d3001b7cf5cba154e303073006606b009dc,3422918,1539684349
01667c54a2d3001b7cf5cba154e303073006606b009dc,1691920,1539684383
01655b4e64680016b3d69cdb64c503072005806a00978,3116957,1539684392
01667c539239003606f2e704cc2e0004d004f00d009dc,3236231,1539684432
01655b4e64680016b3d69cdb64c503072005806a00978,3269678,1539684470
0164f9659f710012e691605a8a99010b0005c0a80086e,1518333,1539684575
0164f9659f710012e691605a8a99010b0005c0a80086e,2403127,1539684614
01655b4e64680016b3d69cdb64c503072005806a00978,3354436,1539684630
01655b4e64680016b3d69cdb64c503072005806a00978,3354431,1539684643
0166712e9f9d000270fdd959683b03066001605e0086e,3027884,1539684652
01667c5aef3f00139ae70ea7c1dc010a3006609b007ac,3296752,1539684709
01667c5aef3f00139ae70ea7c1dc010a3006609b007ac,3053206,1539684817
01667c3f151f001a7adb377810d70306d00c60650086e,3245581,1539684864
01667c5ce9db001b8748889bee4603073005206b0086e,3270120,1539684931
01667c55b5a1005111961ee38b0003066001605e00918,3201209,1539685093
01666e7bcbc70021d576736899560008900a708100408,825164,1539685135
01666e7bcbc70021d576736899560008900a708100408,243539,1539685149
01667c641789003e1683acbd983602073007106b00838,3353799,1539685316
01667c55b5a1005111961ee38b0003066001605e00918,2946937,1539685316
01667c641789003e1683acbd983602073007106b00838,3353802,1539685382
01667c641789003e1683acbd983602073007106b00838,3350898,1539685395
016676f8aaf5001876e1e2a95eed03072008506a00918,3253192,1539685425
01667c68fa9f001ac5c8ab8f50c80a041006000d00718,3286425,1539685704
01667c5ce9db001b8748889bee4603073005206b0086e,3092350,1539685812
01667c6dc15f001e601de3acc550010810052079007e8,2686074,1539685891
01667c6dc15f001e601de3acc550010810052079007e8,3359646,1539685962
01667c6dc15f001e601de3acc550010810052079007e8,3361288,1539685996
01667be890ee000e133471dac52f0104d009600d009dc,1835401,1539686031
01667c3f151f001a7adb377810d70306d00c60650086e,3426421,1539686140
